Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,Type,Rarity,Price
3,Shepherd of the Cosmos,Kaldheim,28,Near Mint,English,,,,,,,,Creature - Angel Warrior,Uncommon,$0.24 
2,Shepherd of the Flock // Usher to Safety,Throne of Eldraine,28,Near Mint,English,,,,,,,,Creature - Human Peasant // Instant - Adventure,Uncommon,$0.25 
2,Shepherd of the Flock // Usher to Safety,Throne of Eldraine,28,Near Mint,English,foil,,,,,,,Creature - Human Peasant // Instant - Adventure,Uncommon,$0.34 
4,Shepherd of the Flock // Usher to Safety,Throne of Eldraine,278,Near Mint,English,,,,,,,,Creature - Human Peasant // Instant - Adventure,Uncommon,$0.39 
1,Shepherd of the Flock // Usher to Safety,Throne of Eldraine,278,Near Mint,English,foil,,,,,,,Creature - Human Peasant // Instant - Adventure,Uncommon,$1.49 
8,Shepherd of the Lost,Zendikar,34,Near Mint,English,,,,,,,,Creature - Angel,Uncommon,$0.25 
6,Shield Bearer,Ice Age,276,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$0.21 
11,Shield Dancer,Prophecy,23,Near Mint,English,,,,,,,,Creature - Human Rebel,Uncommon,$0.27 
9,Shield Mare,Core Set 2019,37,Near Mint,English,,,,,,,,Creature - Horse,Uncommon,$0.24 
2,Shield Mate,Exodus,19,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$0.21 
1,Shield of the Oversoul,Shadowmoor,242,Good (Lightly Played),English,,,,,,,,Enchantment - Aura,Common,$2.98 
4,Shield of the Oversoul,Shadowmoor,242,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$2.98 
7,Shield of the Realm,Dominaria,228,Near Mint,English,,,,,,,,Artifact - Equipment,Uncommon,$0.25 
8,Shield of the Righteous,Alara Reborn,11,Near Mint,English,,,,,,,,Artifact - Equipment,Uncommon,$0.24 
1,Shield Sphere,Alliances,172,Good (Lightly Played),English,,,,,,,,Artifact Creature - Wall,Uncommon,$7.05 
8,Shield Wall,Chronicles,68,Near Mint,English,,,,,,,,Instant,Uncommon,$0.21 
1,Shield Wall,Legends,205,Near Mint,English,,,,,,,,Instant,Uncommon,$4.99 
1,Shield Wall,Fifth Edition,339,Near Mint,English,,,,,,,,Instant,Common,$0.21 
9,Shielded Aether Thief,Aether Revolt,44,Near Mint,English,,,,,,,,Creature - Vedalken Rogue,Uncommon,$0.24 
1,Shielded by Faith,Signature Spellbook: Gideon,5,Near Mint,English,foil,,,,,,,Enchantment - Aura,Rare,$3.03 
2,Shielded by Faith,Signature Spellbook: Gideon,5,Near Mint,English,,,,,,,,Enchantment - Aura,Rare,$1.76 
4,Shielded Passage,Gatecrash,24,Near Mint,English,,,,,,,,Instant,Common,$0.19 
1,Shielded Passage,Gatecrash,24,Near Mint,English,foil,,,,,,,Instant,Common,$0.25 
2,Shieldhide Dragon,Dragons of Tarkir,37,Near Mint,English,,,,,,,,Creature - Dragon,Uncommon,$0.25 
4,Shielding Plax,Ultimate Masters,222,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.25 
1,Shielding Plax,Ultimate Masters,222,Near Mint,English,foil,,,,,,,Enchantment - Aura,Common,$0.29 
2,Shielding Plax,Dissension,147,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.29 
1,Shieldmage Elder,Onslaught,54,Near Mint,English,,,,,,,,Creature - Human Cleric Wizard,Uncommon,$0.24 
4,Shieldmate's Blessing,Zendikar,35,Near Mint,English,,,,,,,,Instant,Common,$0.27 
4,Shields of Velis Vel,Lorwyn,39,Near Mint,English,,,,,,,,Tribal Instant - Shapeshifter,Common,$0.47 
2,Shifting Borders,Saviors of Kamigawa,56,Near Mint,English,,,,,,,,Instant - Arcane,Uncommon,$1.26 
1,Shifting Ceratops,Promo Pack: Core Set 2020,145,Near Mint,English,foil,,,,,,,Creature - Dinosaur,Rare,$1.70 
1,Shifting Ceratops,Core Set 2020,194,Near Mint,English,,,,,,,,Creature - Dinosaur,Rare,$0.77 
10,Shifting Loyalties,Fate Reforged,51,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.24 
1,Shifting Shadow,Commander 2017,28,Near Mint,English,,,,,,,,Enchantment - Aura,Rare,$0.43 
2,Shifting Sky,Planeshift,32,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.23 
1,Shifting Sky,Eighth Edition,100,Near Mint,English,,,,,,,,Enchantment,Rare,$0.38 
2,Shifting Wall,Stronghold,134,Near Mint,English,,,,,,,,Artifact Creature - Wall,Uncommon,$0.91 
1,Shimatsu the Bloodcloaked,Champions of Kamigawa,186,Near Mint,English,,,,,,,,Legendary Creature - Demon Spirit,Rare,$0.40 
1,Shimian Night Stalker,Chronicles,8,Near Mint,English,,,,,,,,Creature - Nightstalker,Uncommon,$0.22 
2,Shimian Night Stalker,Legends,30,Near Mint,English,,,,,,,,Creature - Nightstalker,Uncommon,$7.41 
1,Shimian Specter,Future Sight,76,Near Mint,English,,,,,,,,Creature - Specter,Rare,$0.42 
1,Shimian Specter,Magic 2013,109,Near Mint,English,,,,,,,,Creature - Specter,Rare,$0.36 
1,Shimmer,Mirage,92,Near Mint,English,,,,,,,,Enchantment,Rare,$11.56 
2,Shimmer Myr,Commander Legends,339,Near Mint,English,,,,,,,,Artifact Creature - Myr,Uncommon,$0.49 
1,Shimmer Myr,Mirrodin Besieged,129,Near Mint,English,,,,,,,,Artifact Creature - Myr,Rare,$1.44 
4,Shimmer of Possibility,Ravnica Allegiance,51,Near Mint,English,,,,,,,,Sorcery,Common,$0.27 
1,Shimmerdrift Vale,Kaldheim,267,Near Mint,English,,,,,,,,Snow Land,Common,$0.38 
8,Shimmering Barrier,Urza's Saga,50,Near Mint,English,,,,,,,,Creature - Wall,Uncommon,$0.35 
1,Shimmering Efreet,Visions,42,Near Mint,English,,,,,,,,Creature - Efreet,Uncommon,$0.25 
6,Shimmering Glasskite,Betrayers of Kamigawa,51,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.22 
2,Shimmering Grotto,Conspiracy: Take the Crown,221,Near Mint,English,,,,,,,,Land,Uncommon,$0.25 
6,Shimmering Grotto,Modern Masters 2017 Edition,247,Near Mint,English,,,,,,,,Land,Common,$0.23 
1,Shimmering Grotto,Iconic Masters,248,Near Mint,English,foil,,,,,,,Land,Common,$0.29 
5,Shimmering Grotto,Iconic Masters,248,Near Mint,English,,,,,,,,Land,Common,$0.27 
4,Shimmering Grotto,Lorwyn,273,Near Mint,English,,,,,,,,Land,Common,$0.29 
1,Shimmering Grotto,Innistrad,246,Near Mint,English,,,,,,,,Land,Common,$0.23 
1,Shimmering Mirage,Apocalypse,30,Near Mint,English,,,,,,,,Instant,Common,$0.24 
1,Shimmering Wings,Tempest,87,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.20 
1,Shimmering Wings,Invasion,72,Good (Lightly Played),English,,,,,,,,Enchantment - Aura,Common,$0.21 
1,Shimmering Wings,Tenth Edition,107,Near Mint,English,,,,,,,,Enchantment - Aura,Common,$0.19 
6,Shimmerscale Drake,Amonkhet,70,Near Mint,English,,,,,,,,Creature - Drake,Common,$0.19 
2,Shimmerwing Chimera,Theros Beyond Death,64,Near Mint,English,,,,,,,,Enchantment Creature  - Chimera,Uncommon,$0.25 
1,Shinechaser,Throne of Eldraine,201,Near Mint,English,foil,,,,,,,Creature - Faerie,Uncommon,$0.48 
4,Shinechaser,Throne of Eldraine,201,Near Mint,English,,,,,,,,Creature - Faerie,Uncommon,$0.30 
2,Shinen of Fear's Chill,Saviors of Kamigawa,88,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.19 
1,Shinen of Flight's Wings,Saviors of Kamigawa,57,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.20 
1,Shinen of Fury's Fire,Saviors of Kamigawa,112,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.19 
8,Shinen of Life's Roar,Saviors of Kamigawa,149,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.23 
2,Shinen of Stars' Light,Saviors of Kamigawa,28,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.20 
16,Shinewend,Morningtide,23,Near Mint,English,,,,,,,,Creature - Elemental,Common,$0.22 
2,Shining Aerosaur,Mystery Booster,227,Near Mint,English,,,,,,,,Creature - Dinosaur,Common,$0.24 
10,Shining Aerosaur,Ixalan,36,Near Mint,English,,,,,,,,Creature - Dinosaur,Common,$0.25 
1,Shining Armor,Mystery Booster,228,Near Mint,English,,,,,,,,Artifact - Equipment,Common,$0.24 
4,Shining Armor,Throne of Eldraine,29,Near Mint,English,,,,,,,,Artifact - Equipment,Common,$0.25 
2,Shinka Gatekeeper,Betrayers of Kamigawa,117,Near Mint,English,,,,,,,,Creature - Ogre Warrior,Common,$0.20 
5,Shiny Impetus,Commander 2020,55,Near Mint,English,,,,,,,,Enchantment - Aura,Uncommon,$0.25 
2,Shipbreaker Kraken,Commander Legends,404,Near Mint,English,,,,,,,,Creature - Kraken,Rare,$0.35 
5,Shipbreaker Kraken,Theros,63,Near Mint,English,,,,,,,,Creature - Kraken,Rare,$0.35 
4,Shipwreck Dowser,Core Set 2021,71,Near Mint,English,,,,,,,,Creature - Merfolk Wizard,Uncommon,$0.25 
1,Shipwreck Looter,Mystery Booster,487,Near Mint,English,,,,,,,,Creature - Human Pirate,Common,$0.24 
10,Shipwreck Looter,Ixalan,76,Near Mint,English,,,,,,,,Creature - Human Pirate,Common,$0.26 
8,Shipwreck Moray,Aether Revolt,45,Near Mint,English,,,,,,,,Creature - Fish,Common,$0.19 
3,Shipwreck Singer,Conspiracy: Take the Crown,206,Near Mint,English,,,,,,,,Creature - Siren,Uncommon,$0.25 
3,Shipwreck Singer,Mystery Booster,1485,Near Mint,English,,,,,,,,Creature - Siren,Uncommon,$0.24 
4,Shipwreck Singer,Theros,203,Near Mint,English,,,,,,,,Creature - Siren,Uncommon,$0.24 
3,"Shirei, Shizo's Caretaker",Ultimate Masters,112,Near Mint,English,,,,,,,,Legendary Creature - Spirit,Uncommon,$0.35 
4,Shiv's Embrace,Urza's Saga,216,Near Mint,English,,,,,,,,Enchantment - Aura,Uncommon,$0.24 
6,Shiv's Embrace,Magic 2011,156,Near Mint,English,,,,,,,,Enchantment - Aura,Uncommon,$0.22 
4,Shiv's Embrace,Magic 2014 Core Set,153,Near Mint,English,,,,,,,,Enchantment - Aura,Uncommon,$0.22 
3,Shivan Dragon,Welcome Deck 2016,13,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.29 
3,Shivan Dragon,Welcome Deck 2017,22,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.29 
1,Shivan Dragon,Eighth Edition,221,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.40 
1,Shivan Dragon,Magic 2014 Core Set,154,Near Mint,English,foil,,,,,,,Creature - Dragon,Rare,$1.16 
1,Shivan Dragon,Magic 2015 Core Set,281,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.30 
1,Shivan Dragon,Magic Origins,285,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.35 
1,Shivan Dragon,Core Set 2019,300,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.31 
1,Shivan Dragon,Core Set 2020,335,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.35 
4,Shivan Emissary,Invasion,166,Near Mint,English,,,,,,,,Creature - Human Wizard,Uncommon,$0.24 
11,Shivan Fire,Dominaria,142,Near Mint,English,,,,,,,,Instant,Common,$0.20 
2,Shivan Gorge,Urza's Saga,326,Near Mint,English,,,,,,,,Legendary Land,Rare,$3.51 
1,Shivan Harvest,Invasion,167,Near Mint,English,,,,,,,,Enchantment,Uncommon,$1.18 
1,Shivan Hellkite,Urza's Saga,214,Near Mint,English,,,,,,,,Creature - Dragon,Rare,$0.79 
1,Shivan Meteor,Time Spiral Remastered,188,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.25 
1,Shivan Meteor,Time Spiral Remastered,188,Near Mint,English,foil,,,,,,,Sorcery,Uncommon,$0.25 
1,Shivan Meteor,Planar Chaos,106,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.33 
1,Shivan Oasis,Planechase,137,Near Mint,English,,,,,,,,Land,Uncommon,$0.29 
2,Shivan Oasis,Invasion,327,Near Mint,English,,,,,,,,Land,Uncommon,$0.27 
2,Shivan Oasis,Eighth Edition,326,Near Mint,English,,,,,,,,Land,Uncommon,$0.28 
5,Shivan Phoenix,Urza's Legacy,91,Near Mint,English,,,,,,,,Creature - Phoenix,Rare,$0.49 
5,Shivan Raptor,Urza's Saga,215,Near Mint,English,,,,,,,,Creature - Dinosaur,Uncommon,$0.23 
1,Shivan Reef,Duel Decks: Elves vs. Inventors,70,Near Mint,English,,,,,,,,Land,Rare,$1.65 
1,Shivan Reef,Commander 2020,310,Near Mint,English,,,,,,,,Land,Rare,$1.37 
4,Shivan Reef,Magic Origins,251,Near Mint,English,,,,,,,,Land,Rare,$2.09 
2,Shivan Sand-Mage,Time Spiral Remastered,189,Near Mint,English,,,,,,,,Creature - Viashino Shaman,Uncommon,$0.25 
5,Shivan Sand-Mage,Future Sight,108,Near Mint,English,,,,,,,,Creature - Viashino Shaman,Uncommon,$0.36 
2,Shivan Wumpus,Planar Chaos,121,Near Mint,English,,,,,,,,Creature - Beast,Rare,$0.57 
2,Shivan Zombie,Invasion,271,Near Mint,English,,,,,,,,Creature - Barbarian Zombie,Common,$0.22 
1,"Shizo, Death's Storehouse",Champions of Kamigawa,283,Near Mint,English,,,,,,,,Legendary Land,Rare,$18.59 
2,Shoal Kraken,Theros Beyond Death,65,Near Mint,English,,,,,,,,Creature  - Kraken,Uncommon,$0.29 
4,Shoal Serpent,Zendikar,65,Near Mint,English,,,,,,,,Creature - Serpent,Common,$0.27 
1,Shock,Beatdown Box Set,45,Near Mint,English,,,,,,,,Instant,Common,$0.50 
3,Shock,Duel Decks: Speed vs. Cunning,21,Near Mint,English,,,,,,,,Instant,Common,$0.19 
7,Shock,Battlebond,184,Near Mint,English,,,,,,,,Instant,Common,$0.24 
1,Shock,Mystery Booster,1058,Near Mint,English,,,,,,,,Instant,Common,$0.26 
1,Shock,Strixhaven Mystical Archive,44,Near Mint,English,,,,,,,,Instant,Uncommon,$0.30 
1,Shock,Stronghold,98,Near Mint,English,,,,,,,,Instant,Common,$0.25 
6,Shock,Classic Sixth Edition,206,Near Mint,English,,,,,,,,Instant,Common,$0.27 
1,Shock,Seventh Edition,219,Near Mint,English,,,,,,,,Instant,Common,$0.24 
2,Shock,Onslaught,227,Near Mint,English,,,,,,,,Instant,Common,$0.23 
2,Shock,Eighth Edition,222,Near Mint,English,,,,,,,,Instant,Common,$0.25 
1,Shock,Eighth Edition,222,Played,English,,,,,,,,Instant,Common,$0.25 
1,Shock,Ninth Edition,220,Near Mint,English,,,,,,,,Instant,Common,$0.23 
5,Shock,Tenth Edition,232,Near Mint,English,,,,,,,,Instant,Common,$0.24 
7,Shock,Magic 2012,154,Near Mint,English,,,,,,,,Instant,Common,$0.22 
8,Shock,Magic 2014 Core Set,155,Near Mint,English,,,,,,,,Instant,Common,$0.27 
8,Shock,Aether Revolt,98,Near Mint,English,,,,,,,,Instant,Common,$0.22 
1,Shock,Aether Revolt,98,Near Mint,Japanese,,,,,,,,Instant,Common,$0.22 
13,Shock,Core Set 2019,156,Near Mint,English,,,,,,,,Instant,Common,$0.22 
4,Shock,Core Set 2020,160,Near Mint,English,,,,,,,,Instant,Common,$0.28 
4,Shock,Core Set 2021,159,Near Mint,English,,,,,,,,Instant,Common,$0.21 
3,Shock Troops,Mercadian Masques,212,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$0.21 
1,Shock Troops,Eighth Edition,223,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$0.20 
1,Shockmaw Dragon,Fate Reforged,114,Near Mint,English,,,,,,,,Creature - Dragon,Uncommon,$0.24 
1,Shoe Tree,Unhinged,109,Near Mint,English,,,,,,,,Creature - Treefolk,Common,$0.22 
10,Shore Keeper,Ixalan,77,Near Mint,English,,,,,,,,Creature - Trilobite,Common,$0.26 
4,Shore Snapper,Shards of Alara,87,Near Mint,English,,,,,,,,Creature - Beast,Common,$0.20 
1,Shorecrasher Elemental,Dragons of Tarkir,73,Near Mint,English,,,,,,,,Creature - Elemental,MythicRare,$0.70 
7,Shorecrasher Mimic,Eventide,159,Near Mint,English,,,,,,,,Creature - Shapeshifter,Common,$0.20 
3,Shoreline Raider,Invasion,73,Near Mint,English,,,,,,,,Creature - Merfolk,Common,$0.19 
5,Shoreline Ranger,Conspiracy,106,Near Mint,English,,,,,,,,Creature - Bird Soldier,Common,$0.21 
4,Shoreline Ranger,Masters 25,72,Near Mint,English,,,,,,,,Creature - Bird Soldier,Common,$0.21 
4,Shoreline Ranger,Scourge,51,Near Mint,English,,,,,,,,Creature - Bird Soldier,Common,$0.20 
3,Shoreline Ranger,Scourge,51,Played,English,,,,,,,,Creature - Bird Soldier,Common,$0.20 
13,Shoreline Salvager,Worldwake,67,Near Mint,English,,,,,,,,Creature - Surrakar,Uncommon,$0.23 
1,Short Sword,Dominaria,229,Near Mint,English,foil,,,,,,,Artifact - Equipment,Common,$0.37 
9,Short Sword,Dominaria,229,Near Mint,English,,,,,,,,Artifact - Equipment,Common,$0.21 
1,Short Sword,Core Set 2021,236,Near Mint,English,,,,,,,,Artifact - Equipment,Common,$0.20 
5,Shoulder to Shoulder,Battlebond,105,Near Mint,English,,,,,,,,Sorcery,Common,$0.21 
2,Shoulder to Shoulder,Mystery Booster,229,Near Mint,English,,,,,,,,Sorcery,Common,$0.24 
7,Shoulder to Shoulder,Oath of the Gatewatch,34,Near Mint,English,,,,,,,,Sorcery,Common,$0.20 
2,Shoving Match,Mercadian Masques,103,Near Mint,English,,,,,,,,Instant,Uncommon,$0.24 
1,Show and Tell,Judge Gift Program,77,Near Mint,English,foil,,,,,,,Sorcery,Special,$37.59 
1,Show and Tell,Urza's Saga,96,Near Mint,English,,,,,,,,Sorcery,Rare,$24.97 
1,Show of Confidence,Strixhaven: School of Mages,28,Near Mint,English,,,,,,,,Instant,Uncommon,$0.24 
6,Show of Valor,Magic 2013,34,Near Mint,English,,,,,,,,Instant,Common,$0.27 
4,Show of Valor,Magic 2014 Core Set,33,Near Mint,English,,,,,,,,Instant,Common,$0.27 
1,Show of Valor,Core Set 2020,311,Near Mint,English,,,,,,,,Instant,Common,$0.30 
1,Showdown of the Skalds,Kaldheim,229,Near Mint,English,,,,,,,,Enchantment - Saga,Rare,$0.96 
2,Shower of Sparks,Battle Royale Box Set,71,Near Mint,English,,,,,,,,Instant,Common,$0.25 
3,Shower of Sparks,Duel Decks: Heroes vs. Monsters,61,Near Mint,English,,,,,,,,Instant,Common,$0.17 
6,Shower of Sparks,Urza's Saga,217,Near Mint,English,,,,,,,,Instant,Common,$0.20 
7,Showstopper,Dragon's Maze,102,Near Mint,English,,,,,,,,Instant,Uncommon,$0.22 
4,Shrapnel Blast,Modern Masters,129,Near Mint,English,,,,,,,,Instant,Uncommon,$0.30 
1,Shrapnel Blast,Duel Decks: Elves vs. Inventors,48,Near Mint,English,,,,,,,,Instant,Uncommon,$0.29 
1,Shrapnel Blast,Mirrodin,106,Played,English,,,,,,,,Instant,Uncommon,$0.44 
6,Shrapnel Blast,Mirrodin,106,Near Mint,English,,,,,,,,Instant,Uncommon,$0.44 
6,Shrapnel Blast,Magic 2015 Core Set,161,Near Mint,English,,,,,,,,Instant,Uncommon,$0.25 
2,Shred Memory,Ravnica: City of Guilds,105,Near Mint,English,,,,,,,,Instant,Common,$0.68 
4,Shredded Sails,Ikoria: Lair of Behemoths,136,Near Mint,English,,,,,,,,Instant,Common,$0.27 
1,Shredded Sails,Ikoria: Lair of Behemoths,136,Near Mint,English,foil,,,,,,,Instant,Common,$0.28 
3,Shredding Winds,Theros,178,Near Mint,English,,,,,,,,Instant,Common,$0.18 
8,Shreds of Sanity,Eldritch Moon,141,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.25 
3,Shrewd Hatchling,Duel Decks: Izzet vs. Golgari,8,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.23 
1,Shrewd Hatchling,Eventide,112,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.24 
12,Shrewd Negotiation,Kaladesh,64,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.24 
6,Shriek of Dread,Planeshift,53,Near Mint,English,,,,,,,,Instant,Common,$0.20 
9,Shriek Raptor,New Phyrexia,24,Near Mint,English,,,,,,,,Creature - Bird,Common,$0.22 
1,Shriekdiver,War of the Spark,103,Near Mint,Japanese,,,,,,,,Creature - Zombie Bird Warrior,Common,$0.18 
6,Shriekdiver,War of the Spark,103,Near Mint,English,,,,,,,,Creature - Zombie Bird Warrior,Common,$0.18 
7,Shriekgeist,Iconic Masters,72,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.21 
5,Shriekgeist,Dark Ascension,49,Near Mint,English,,,,,,,,Creature - Spirit,Common,$0.21 
8,Shriekhorn,Mirrodin Besieged,130,Near Mint,English,,,,,,,,Artifact,Common,$0.37 
1,Shriekhorn,Mirrodin Besieged,130,Near Mint,English,foil,,,,,,,Artifact,Common,$5.06 
7,Shrieking Affliction,Return to Ravnica,76,Near Mint,English,,,,,,,,Enchantment,Uncommon,$0.78 
2,Shrieking Drake,Visions,43,Near Mint,English,,,,,,,,Creature - Drake,Common,$1.15 
1,Shrieking Grotesque,Guildpact,15,Played,English,,,,,,,,Creature - Gargoyle,Common,$0.19 
2,Shrieking Grotesque,Guildpact,15,Near Mint,English,,,,,,,,Creature - Gargoyle,Common,$0.19 
1,Shrieking Specter,Starter 1999,89,Near Mint,English,,,,,,,,Creature - Specter,Uncommon,$1.01 
1,Shriekmaw,Commander 2015,137,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.55 
1,Shriekmaw,Ultimate Masters,113,Near Mint,English,foil,,,,,,,Creature - Elemental,Uncommon,$1.65 
2,Shriekmaw,Ultimate Masters,113,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.42 
1,Shriekmaw,Mystery Booster,771,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.45 
1,Shriekmaw,Commander 2020,136,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.43 
1,Shriekmaw,Time Spiral Remastered,331,Near Mint,English,,,,,,,,Creature - Elemental,Special,$1.49 
4,Shriekmaw,Lorwyn,139,Near Mint,English,,,,,,,,Creature - Elemental,Uncommon,$0.70 
1,Shrike Harpy,Born of the Gods,83,Near Mint,English,,,,,,,,Creature - Harpy,Uncommon,$0.23 
7,Shrill Howler,Eldritch Moon,168,Near Mint,English,,,,,,,,Creature - Werewolf Horror // Creature - Eldrazi Werewolf,Uncommon,$0.25 
1,Shrine of Boundless Growth,New Phyrexia,152,Played,English,,,,,,,,Artifact,Uncommon,$0.23 
7,Shrine of Boundless Growth,New Phyrexia,152,Near Mint,English,,,,,,,,Artifact,Uncommon,$0.23 
10,Shrine of Burning Rage,New Phyrexia,153,Near Mint,English,,,,,,,,Artifact,Uncommon,$0.84 
7,Shrine of Limitless Power,New Phyrexia,154,Near Mint,English,,,,,,,,Artifact,Uncommon,$0.23 
4,Shrine of Loyal Legions,New Phyrexia,155,Near Mint,English,,,,,,,,Artifact,Uncommon,$0.25 
4,Shrine of Piercing Vision,New Phyrexia,156,Near Mint,English,,,,,,,,Artifact,Uncommon,$0.23 
1,Shrine of the Forsaken Gods,Commander 2019,273,Near Mint,English,,,,,,,,Land,Rare,$0.46 
4,Shrine of the Forsaken Gods,Battle for Zendikar,245,Near Mint,English,,,,,,,,Land,Rare,$0.51 
8,Shrink,Homelands,70,Near Mint,English,,,,,,,,Instant,Common,$0.20 
10,Shrink,Homelands,71,Near Mint,English,,,,,,,,Instant,Common,$0.21 
1,Shrink,Fifth Edition,188,Near Mint,English,,,,,,,,Instant,Common,$0.21 
1,Shrivel,Modern Masters 2015 Edition,95,Near Mint,English,,,,,,,,Sorcery,Common,$0.21 
4,Shrivel,Rise of the Eldrazi,126,Near Mint,English,,,,,,,,Sorcery,Common,$0.21 
3,Shrivel,Magic 2014 Core Set,116,Near Mint,English,,,,,,,,Sorcery,Common,$0.27 
1,Shriveling Rot,Darksteel,54,Near Mint,English,,,,,,,,Instant,Rare,$0.55 
2,Shrouded Lore,Planar Chaos,91,Near Mint,English,,,,,,,,Sorcery,Uncommon,$0.34 
1,Shrouded Serpent,Prophecy,47,Near Mint,English,,,,,,,,Creature - Serpent,Rare,$0.38 
1,Shu Cavalry,Portal Three Kingdoms,19,Near Mint,Japanese,,,,,,,,Creature - Human Soldier,Common,$4.30 
1,Shu Elite Companions,Portal Three Kingdoms,21,Near Mint,Japanese,,,,,,,,Creature - Human Soldier,Uncommon,$7.54 
1,Shu Elite Infantry,Portal Three Kingdoms,22,Near Mint,English,,,,,,,,Creature - Human Soldier,Common,$8.08 
